tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2734086,AppleSupport,False,Mon Nov 20 16:41:36 +0000 2017,@766312 We'd like to look into this in greater depth. Can you share with us the serial number and the macOS version to your MacBook Pro? Please DM us. https://t.co/GDrqU22YpT,,2734087
2734087,766312,True,Mon Nov 20 16:32:21 +0000 2017,upgraded to the highest quality macbook pro money can buy and after one day of usage the battery life is...still garbage? used 51% of battery in 1h20m... what gives @115858 ? https://t.co/zlSk2GZsGc,2734086,
2734361,AppleSupport,False,Mon Nov 20 19:56:30 +0000 2017,@240578 We are here to help. Here is more information on AirDrop: https://t.co/1sfjYKb68x,2734362,2734363
2734362,240578,True,Mon Nov 20 20:15:47 +0000 2017,@AppleSupport Thanks 👍🏻 But it sounds like it only works with WiFi + Bluetooth 🤔,,2734361
2734363,240578,True,Mon Nov 20 19:50:24 +0000 2017,@AppleSupport New question 😄 Does Airdrop work on LTE or only on WiFi? Thanks 👍🏻,2734361,
2734411,AppleSupport,False,Mon Nov 20 19:46:00 +0000 2017,"@766384 What country or region are you currently located in? This will help us provide the best support options.  Let us know in Direct Message, and we'll continue there. https://t.co/GDrqU22YpT",2734412,2734413
2734412,766384,True,Thu Nov 23 17:15:52 +0000 2017,@AppleSupport I checked at the retail store and even the demo units have this issue.,,2734411
2734413,766384,True,Mon Nov 20 19:34:45 +0000 2017,@AppleSupport iOS 11.1.2,2734411,2734414
2734414,766384,True,Mon Nov 20 19:34:07 +0000 2017,@AppleSupport I’ve checked with a few friends who have the X and we all see this green ghosting when we use the phone in darkness. In the light it’s hard to see. It’s actually system wide but it’s most obvious with the Animoji portion of the OS,2734413,2734415
2734415,AppleSupport,False,Mon Nov 20 13:44:34 +0000 2017,"@766384 We'd like to look into this with you. Are you seeing this issue with any specific apps or usage? Do you know what version of the iOS is on the device? If not, you can check under Settings &gt; General &gt; About &gt; Version. 

Let us know in Direct Message, and we'll help out. https://t.co/GDrqU22YpT",2734414,2734416
2734416,766384,True,Mon Nov 20 06:12:13 +0000 2017,@AppleSupport OLED green ghosting seen when in low light conditions #iPhoneX https://t.co/Nu2qqv6OcO,2734415,
2736440,AppleSupport,False,Mon Nov 20 20:04:27 +0000 2017,"@512158 While you may have to reach out to your carrier, we'd like to help rule out all we can from our side of things. Which device model do you have and what's the exact OS version number installed?

Tried any steps so far since your visual voicemails went missing?",,2736441
2736441,512158,True,Mon Nov 20 19:54:59 +0000 2017,Seriously what the fuck happened to my visual voicemail @AppleSupport,2736440,
2739437,AppleSupport,False,Mon Nov 20 17:28:01 +0000 2017,@623563 We can help! Tell us please which iPhone you're using in DM: https://t.co/GDrqU22YpT,2739438,2739439
2739438,623563,True,Mon Nov 20 17:36:22 +0000 2017,@AppleSupport Done,2739440,2739437
2739440,AppleSupport,False,Mon Nov 20 17:50:28 +0000 2017,@623563 Thanks. We've received your DM. Look for our response there! We look forward to working with you on a solution.,2739441,2739438
2739441,623563,True,Mon Nov 20 17:50:59 +0000 2017,@AppleSupport Okay thanks 🤕,,2739440
2739439,623563,True,Mon Nov 20 17:17:27 +0000 2017,"@AppleSupport WHY does my phone randomly black screen w/ the spinning wheel, then closes all my apps??? This the 4th time this has happened and I have the latest software 😡",2739437,
2740749,AppleSupport,False,Mon Nov 20 17:49:32 +0000 2017,@767809 We’d like to assist. Tell us what is happening specifically in DM. https://t.co/GDrqU22YpT,,2740750
2740750,767809,True,Mon Nov 20 17:39:40 +0000 2017,@AppleSupport help,2740749,
2740791,AppleSupport,False,Mon Nov 20 17:38:34 +0000 2017,@767818 We just got that DM you sent us about your iPhone. We'll be able to respond to your DM very soon.,,2740792
2740792,767818,True,Mon Nov 20 17:26:38 +0000 2017,@AppleSupport I sent you a message and you haven’t replied ):,2740791,
2748353,AppleSupport,False,Mon Nov 20 23:28:00 +0000 2017,"@769543 That's not the normal behavior for High Sierra at all, so let's check this out. Did you happen to notice if it's the same apps giving you trouble? If so, which ones?","2748354,2748355,2748356",2748357
2748354,769543,True,Tue Nov 21 00:27:29 +0000 2017,"@AppleSupport FYI this is the 3rd time in 2 and a half hours I’ve had to restart my $5,000 MacBook Pro...",2748358,2748353
2748358,AppleSupport,False,Tue Nov 21 00:37:00 +0000 2017,@769543 Thanks for those details. We'd like to look further into this with you. Send us a DM and we can continue there. https://t.co/GDrqU22YpT,,2748354
2748355,769543,True,Tue Nov 21 00:25:42 +0000 2017,@AppleSupport Anything from Microsoft Office and a specialist software from Figure 53 called QLab 3 and 4. I know these aren’t made by you but they claim to be running smoothly on High Sierra...,,2748353
2748356,769543,True,Tue Nov 21 00:32:44 +0000 2017,@AppleSupport And it takes 5-10mins to reboot for some reason...,,2748353
2748357,769543,True,Mon Nov 20 23:10:26 +0000 2017,"@AppleSupport macOS High Sierra release is as if it were still in Beta! Fix this, I’m sick of having to restart my computer every time an Application doesn’t respond.",2748353,
2752450,AppleSupport,False,Tue Oct 31 18:36:35 +0000 2017,@770542 Thanks for bringing this to our attention. Click here to join us in DM. We'll continue there: https://t.co/GDrqU22YpT,,2752451
2752451,770542,True,Tue Oct 31 18:25:57 +0000 2017,@AppleSupport The Letter “I️” keeps coming up as a question mark. I’m running on the most recent update.,2752450,
2752687,AppleSupport,False,Tue Nov 21 01:12:00 +0000 2017,@605959 We'd like to help if you're noticing an issue with your iPhone. Please DM us what you're experiencing and we'll get to the bottom of it. https://t.co/GDrqU22YpT,,2752688
2752688,605959,True,Tue Nov 21 01:07:33 +0000 2017,@115858 what the fuck do u want from me I already updated and my iPhone acting like caca! 💩💩💩💩,2752687,
2756104,AppleSupport,False,Tue Nov 21 02:26:26 +0000 2017,@771387 Let’s get you pointed in the right direction. Our @159983 team will take it from here.,"2756105,2756106",2756107
2756105,771387,True,Tue Nov 21 02:41:20 +0000 2017,"@AppleSupport @159983 Nevermind guys, we’re clear. Electrical difficulties. Thanks for the support though. Keep up the good work",,2756104
2756106,771387,True,Tue Nov 21 02:31:14 +0000 2017,@AppleSupport @159983 Pls help https://t.co/Uc9fvzzddN,,2756104
2756107,771387,True,Tue Nov 21 02:10:09 +0000 2017,Yo @115858 why’d you ship me beats that are already broken???,2756104,
2756114,AppleSupport,False,Tue Nov 21 02:25:00 +0000 2017,@771389 We're here to help. iOS 11.1.1 was released with a fix for the autocorrect issue. iOS 11.1.2 is now available and updating to that software will contain the fix that was included in iOS 11.1.1. We recommend making sure your phone is backed up before updating.,2756115,2756116
2756115,771389,True,Tue Nov 21 02:25:36 +0000 2017,@AppleSupport thank you:),2756117,2756114
2756117,AppleSupport,False,Tue Nov 21 02:31:24 +0000 2017,@771389 You're welcome.,,2756115
2756116,771389,True,Tue Nov 21 02:14:25 +0000 2017,@AppleSupport when will the ?/I bug be fixed?!? I need my spell check back!!,2756114,
2756769,AppleSupport,False,Tue Nov 21 02:57:25 +0000 2017,@288382 Thanks for reaching out. Let’s look into this together. Are these the notifications on your Lock screen or the notifications you see when you slide down from the top of the screen?,2756770,2756771
2756770,288382,True,Tue Nov 21 02:58:18 +0000 2017,@AppleSupport It’s on lock screen,2756772,2756769
2756772,AppleSupport,False,Tue Nov 21 03:21:00 +0000 2017,@288382 Got it. Have you been able to clear all of your notifications to see how your new notifications show up?,2756773,2756770
2756773,288382,True,Tue Nov 21 03:27:05 +0000 2017,@AppleSupport I had to clear them one by one . That’s a mess,2756774,2756772
2756774,AppleSupport,False,Tue Nov 21 03:36:29 +0000 2017,@288382 Got it. It sounds like new notifications are coming in normally now. Is that correct? DM us and let us know. https://t.co/GDrqU22YpT,,2756773
2756771,288382,True,Tue Nov 21 02:42:03 +0000 2017,@115858  notification on iPhone SE is a mess after the 11.0.2 update . Most notifications doesn’t have the x button to close only the old notification have them . If the phone is left silent over night morning u have a long list which u need to clear manually one by one .#facepalm,2756769,
2757531,AppleSupport,False,Tue Nov 21 03:03:24 +0000 2017,"@771708 Thank you for reaching out to us! We know how important it is to have your iPhone performing as expected, and we’ll do everything we can to help you out with this. Which version of iOS 11 have you updated to?",,2757532
2757532,771708,True,Tue Nov 21 02:51:56 +0000 2017,My iphone keeps freezing and restarting im fucking tired of it already :/ @115858,2757531,
2757533,AppleSupport,False,Tue Nov 21 03:02:30 +0000 2017,@771709 We're here to help. Tell us more about your issue. Which iOS version do you have? Is the iPhone slow when you're using specific apps?,,2757534
2757534,771709,True,Tue Nov 21 02:52:22 +0000 2017,@AppleSupport my phones been got damn slow every since the new one came out wtf,2757533,
2758271,AppleSupport,False,Tue Nov 21 03:28:26 +0000 2017,@610459 Thanks for reaching out to us. We'd like to help you and look into this RAM issue further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,2758272,2758273
2758272,610459,True,Tue Nov 21 03:32:05 +0000 2017,@AppleSupport DM has been sent,,2758271
2758273,610459,True,Tue Nov 21 03:22:10 +0000 2017,"@115858 employee “resets my ram” for me to try to fix. Come home, getting crazy beeps that the ram isn’t installed properly. Big shoutout to @AppleSupport for the incompetence. The appointment in question started 90 minutes after my reserved time.",2758271,
2759038,AppleSupport,False,Tue Nov 21 04:18:53 +0000 2017,"@772038 We want to help. To start, send us a DM and tell us more about what you're experiencing. We'll pick it up from there. https://t.co/GDrqU22YpT",,2759039
2759039,772038,True,Tue Nov 21 04:08:10 +0000 2017,@115858 actually scratch that not just the music app the software for the phones in general ya shit is crusty,2759038,2759040
2759040,772038,True,Tue Nov 21 04:07:41 +0000 2017,@115858 y’all better get the music app under control before i start boycotting ya shit,2759039,
2759076,AppleSupport,False,Tue Nov 21 04:07:24 +0000 2017,"@772049 We welcome all suggestions, and you can leave your feedback to our dedicated site here: https://t.co/oWzjJxkvlC",,2759077
2759077,772049,True,Tue Nov 21 03:56:21 +0000 2017,@AppleSupport Even to the bottom right corner when I have no other apps on the screen...,2759076,2759078
2759078,AppleSupport,False,Tue Nov 21 03:55:00 +0000 2017,"@772049 You can move apps anywhere on the Home Screen or organize apps on your device however works best for you. Let us know in DM what device you're using, and we'll be happy to offer more specific guidance. We're always happy to help! https://t.co/GDrqU22YpT",2759077,2759079
2759079,772049,True,Tue Nov 21 03:41:14 +0000 2017,"When will @115858 let you place your app icons wherever you want and not just organized from top to bottom, left to right? Never, because they hate their customers.",2759078,
2772619,AppleSupport,False,Mon Nov 27 00:41:25 +0000 2017,"@774960 We understand how important battery life is on your iPhone, and we're here to help. To get started, send us a DM with your current iOS version. https://t.co/GDrqU22YpT",,2772620
2772620,774960,True,Mon Nov 27 00:30:09 +0000 2017,"@AppleSupport why is my phone cutting off at 18%, saying it's dead? I plug it into the charger and it turns right on saying it's on 26% 😐",2772619,
2772668,AppleSupport,False,Mon Nov 27 00:21:26 +0000 2017,@774972 This is certainly not the behavior we want you to experience. We want to help! Could you DM us which iPhone and iOS 11 version you're using? Here's a link to help locate your iOS version: https://t.co/ZTw54HL4Rm We look forward to speaking with you soon. https://t.co/GDrqU22YpT,,2772669
2772669,774972,True,Mon Nov 27 00:12:52 +0000 2017,My iPhone just gets more glitchy every update I do 🤗 way to go @115858,2772668,
2773184,AppleSupport,False,Tue Nov 21 14:15:41 +0000 2017,@775096 Great question. Our Apple Sales Support team will be happy to assist you with this. Click here to connect with them: https://t.co/RmFSlCBcIE,,2773185
2773185,775096,True,Tue Nov 21 09:05:07 +0000 2017,"I want to purchase macbook air 2017, 8gb ram, n 128gb ssd. Is it sufficient for iOS app development? Please suggest. @AppleSupport @115858",2773184,
2773268,AppleSupport,False,Tue Nov 21 14:05:27 +0000 2017,"@775118 Thanks for reaching out! Let’s dig a little deeper to see what we can find out about the auto-brightness setting. To start, which version of iOS are you running on the iPhone currently? This can be found in Settings &gt; General &gt; About.",,2773269
2773269,775118,True,Tue Nov 21 08:38:34 +0000 2017,@115858 @AppleSupport how do I get the auto-brightness option available? #apple #iphone #iphone6 #ios #ios11 https://t.co/wez8YTafKg,2773268,
2774273,AppleSupport,False,Tue Nov 21 14:54:00 +0000 2017,@376969 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2774274,2774275
2774274,376969,True,Tue Nov 21 16:32:22 +0000 2017,@AppleSupport Do you know how many times I have been on the phone and on Twitter with you to get this fixed? Too many to count.,,2774273
2774275,376969,True,Tue Nov 21 13:33:59 +0000 2017,"@115858 I am going to throw this fucking unresponsive, beachball spinning, non-Office program opening iMac doorstop out the window.",2774273,
2774325,AppleSupport,False,Tue Nov 21 14:46:34 +0000 2017,"@702357 We know it's important for your iPhone to work the way you expect, and we'll be happy to see how we can help. Send us a DM with more information, and the exact iOS version your iPhone is running. We'll meet you there. https://t.co/GDrqU22YpT",,2774326
2774326,702357,True,Tue Nov 21 13:14:43 +0000 2017,"Since the latest #iOS11 update my 12 month old iPhone 7plus is wank slow, stutters more than Gareth Gates and freezes more than an old HTC desire maybe its time for a change @AppleSupport",2774325,
2774404,AppleSupport,False,Tue Nov 21 14:35:30 +0000 2017,"@709702 Hi there. Let's work together to find a solution. We'll start by testing the issue in another user account. Follow the steps here: https://t.co/8kCMTYcAxR
Let us know how it goes.",,2774405
2774405,709702,True,Tue Nov 21 11:43:57 +0000 2017,"@AppleSupport Hey there, after I upgraded my Mac Book Pro to High Sierra the Media function buttons don't seem to operate iTunes anymore. The play button operates Youtube clips but that's about it. The sound buttons work fine... can someone help? :S",2774404,
2775938,AppleSupport,False,Tue Nov 21 15:25:00 +0000 2017,@695781 This is certainly not the behavior we want you to experience. You're in great hands for support. Let's look into this together. Could you DM us which Apple device you're using? https://t.co/GDrqU22YpT,,2775939
2775939,695781,True,Tue Nov 21 14:37:18 +0000 2017,@115858 i️ hate y’all so much. every time i️ type a long message the fucking message app crashes and deletes it. y’all are scammers,2775938,
2777547,AppleSupport,False,Tue Nov 21 15:48:31 +0000 2017,"@775999 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/tHicJHB57O",,2777548
2777548,775999,True,Tue Nov 21 15:27:05 +0000 2017,@115858 @AppleSupport Hahahaha perfect fucking I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,2777547,2777549
2777549,775999,True,Tue Nov 21 15:26:46 +0000 2017,Really tired of typing up a whole message for I️t to fucking crash and not save a thing I️ typed @115858 @AppleSupport #flawnumber63__credit_card__,2777548,
2780621,AppleSupport,False,Tue Nov 21 16:51:49 +0000 2017,"@229221 Thanks for reaching out! Let’s see what we can find out about the videos. How did you load the videos onto the iPhone originally? Also, which version of iOS are you running?",2780622,2780623
2780622,229221,True,Tue Nov 21 16:56:33 +0000 2017,@AppleSupport Originally loaded onto the phone via iTunes on my MacBook. Running iOS 11.1.1,2780624,2780621
2780624,AppleSupport,False,Tue Nov 21 17:12:00 +0000 2017,"@229221 Got it, thanks! If the Home Videos have been successfully synced to your iPhone through iTunes on your Mac, you should see a Home Videos section below Movies in the TV App. If not, here's a guide to help with manually adding content from iTunes: https://t.co/57yxAhDXbc",2780625,2780622
2780625,229221,True,Tue Nov 21 17:42:22 +0000 2017,@AppleSupport I do not see “Home Videos” under Movies. Am I to assume they are no longer on my phone?,2780626,2780624
2780626,AppleSupport,False,Tue Nov 21 17:59:29 +0000 2017,"@229221 
We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT",,2780625
2780623,229221,True,Tue Nov 21 16:38:41 +0000 2017,@AppleSupport I had some movies that the old “Video” app referred to as “home movies”. I’m trying to clean out some content off of my phone and cannot find them within the new TV App—they’re not in Library. Where’d they go?,2780621,
2782002,AppleSupport,False,Tue Nov 21 17:20:01 +0000 2017,@212892 Noted. Which version of iOS is it running? Find that in Settings &gt; General &gt; About and reply in DM. https://t.co/GDrqU22YpT,,2782003
2782003,212892,True,Tue Nov 21 17:11:22 +0000 2017,@AppleSupport The iPhone 7 Plus,2782002,2782004
2782004,AppleSupport,False,Tue Nov 21 17:10:31 +0000 2017,@212892 This isn't the experience we want you to have with iOS 11. Let's see what we can do to get it resolved. Which iPhone are you experiencing this on?,2782003,2782005
2782005,212892,True,Tue Nov 21 16:58:58 +0000 2017,@AppleSupport why does my phone keep freezing up? Ever since I downloaded the new iOS all it does is freeze.,2782004,
2783281,AppleSupport,False,Tue Nov 21 17:50:34 +0000 2017,@777198 We'd love to look into what's happening with your MacBook Pro. Can you send us a DM with any additional details? When did it start crashing? https://t.co/GDrqU22YpT,2783282,2783283
2783282,777198,True,Tue Nov 21 18:10:01 +0000 2017,@AppleSupport Sent PM with details. Looking forward for your extended support. As of now it’s at worst situation. I uninstalled MacOS today and using Windows 10.,2783284,2783281
2783283,777198,True,Tue Nov 21 17:34:24 +0000 2017,"@116333 My MacBook Pro 15"" Retina (Mid 2014) started crashing on macOS High Sierra but working perfectly on Win 10 Apple Service Centre unable to diagnose (all test pass) and advised Logic Board change #apple #failed @139370 will switch to Microsoft completely.",2783281,
2786382,AppleSupport,False,Tue Nov 21 18:55:29 +0000 2017,"@777928 We're here to help. Did you receive any errors when you set up Hey Siri? Also, do you use a case and/or screen protector on your device? If so, does the issue continue with them off?

Use Siri on your iPhone, iPad, or iPod touch: https://t.co/UbWffZGsqR",,2786383
2786383,777928,True,Tue Nov 21 18:41:36 +0000 2017,Hey Siri not working! Only if I press down on the button. What’s going on? @AppleSupport @115858,2786382,
2786431,AppleSupport,False,Tue Nov 21 18:48:33 +0000 2017,"@777936 To turn off Wi-Fi and Bluetooth completely, you can go to the Settings app. You can find out more about this from here: https://t.co/G7BHuQnDS6",2786432,2786433
2786432,777936,True,Tue Nov 21 18:56:01 +0000 2017,@AppleSupport This doesn’t help. That’s what I do. And then when I’m driving I see my WiFi turned back on trying to find a signal and slowing down my phone.,2786434,2786431
2786434,AppleSupport,False,Tue Nov 21 19:06:45 +0000 2017,"@777936 Going into Settings &gt; Wi-Fi to turn off the feature, that should completely turn it off. Since it's not, let's take a closer look into the issue in a DM. Select the following link to join us there and provide us the iOS version number currently on the iPhone. https://t.co/GDrqU22YpT",,2786432
2786433,777936,True,Tue Nov 21 18:39:44 +0000 2017,Hey @AppleSupport - can you PLEASE provide an option to turn off the feature of WiFi/Bluetooth continuing to search for a connection even when you physically turn them off?? Annoying AF,2786431,
2786478,AppleSupport,False,Tue Nov 21 18:36:54 +0000 2017,"@777948 Thank for bringing this to our attention. We've linked to an article containing the TOS for your convenience. For other resources, please meet us in DM.
https://t.co/rSt0PtuKcC https://t.co/GDrqU22YpT",2786479,2786480
2786479,777948,True,Tue Nov 21 20:34:49 +0000 2017,@AppleSupport we can't accept toc on mobile....this disrupted work today,2786481,2786478
2786481,AppleSupport,False,Tue Nov 21 21:05:31 +0000 2017,"@777948 We understand the importance of fluidity throughout the business day. For issues regarding iTunes Connect, we encourage you to reach out to our experts in this area. We can be reached via this link:
https://t.co/rSt0PtuKcC",,2786479
2786480,777948,True,Tue Nov 21 18:14:47 +0000 2017,"Dear @AppleSupport : your iTunes connect agreement does not display on an @122609 @118302 phone. Love, your paying customer https://t.co/7JOGKWYhHb",2786478,
2789187,AppleSupport,False,Tue Nov 21 19:55:01 +0000 2017,@486561 We'd be happy to look into this with you further. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,,2789188
2789188,486561,True,Tue Nov 21 19:35:39 +0000 2017,@AppleSupport 11.1.2,2789187,2789189
2789189,AppleSupport,False,Tue Nov 21 19:35:00 +0000 2017,@486561 We're here to help. What version of the iOS are you running? You can check by tapping Settings &gt; General &gt; About.,2789188,2789190
2789190,486561,True,Tue Nov 21 19:24:02 +0000 2017,@AppleSupport why does my phone jump to the top when I’m trying to look through the info of one of my chats in iMessage?! And why do I always have to restore purchases on some apps?,2789189,
2789215,AppleSupport,False,Tue Nov 21 19:49:00 +0000 2017,"@778561 You're in the right place for help! To guide us through troubleshooting steps, let's gather some details about iMessage. Are you having any issues sending or receiving iMessages? Also, what happens if you select OK?",2789216,2789217
2789216,778561,True,Tue Nov 21 20:05:13 +0000 2017,@AppleSupport If I select ok or cancel nothing changes I still get same message. iMessage is off. I’ve tried turning it on. Same. I’ve tried turning phone off and on and I’ve tried reset on my Appleid,2789218,2789215
2789218,AppleSupport,False,Tue Nov 21 20:19:33 +0000 2017,"@778561 Understood. Are you seeing any errors in Settings &gt; Messages? Also, what is the current iOS version you see in Settings &gt; General &gt; About? Let us know in DM, please. https://t.co/GDrqU22YpT",,2789216
2789217,778561,True,Tue Nov 21 19:33:58 +0000 2017,"@AppleSupport Hey, since the most recent software upgrade on my iPhone 6 I keep getting this message. It’s driving me crazy as it keeps interrupting everything I’m trying to do. Any help would be appreciated. https://t.co/oDUrKlCNE8",2789215,
2789227,AppleSupport,False,Tue Nov 21 19:41:00 +0000 2017,@778566 We can help you right here over Twitter. DM us using the link below and we'll go from there. https://t.co/GDrqU22YpT,,2789228
2789228,778566,True,Tue Nov 21 19:26:49 +0000 2017,@AppleSupport why would you make your endlessly overwhelmed Genius Bar sell AirPod replacements!? That’s absurd - 2.5 hour wait today or next available appt Saturday... they don’t need to diagnose anything. The AirPod is lost. Wasting everyone’s time.,2789227,
2790675,AppleSupport,False,Tue Nov 21 20:19:33 +0000 2017,"@778871 Hey there. We'll be happy to see how we can help with your iPhone. To get started, send us a DM with the country you're currently located in. We'll continue from there. https://t.co/GDrqU22YpT",,2790676
2790676,778871,True,Tue Nov 21 20:07:12 +0000 2017,"@AppleSupport my iPhone has bent, what do I do?!😭",2790675,
2793200,AppleSupport,False,Tue Nov 21 21:10:31 +0000 2017,@779502 We'd be happy to look into this. Have you had any recent updates or removed any programs or accounts?,,2793201
2793201,779502,True,Tue Nov 21 20:35:42 +0000 2017,Soooo why did my phone just completely erase all my contacts 😩 @AppleSupport,2793200,
2798388,AppleSupport,False,Tue Nov 21 23:24:28 +0000 2017,@636809 Let's look into this together to make sure things are working correctly. Send us a DM with more information to get started. https://t.co/GDrqU2kzhr,,2798389
2798389,636809,True,Tue Nov 21 23:13:44 +0000 2017,"Why oh why is my phone refusing to acknowledge that I’ve taken my headphones out, again? Same fix as lasttime not working 😭@AppleSupport",2798388,
2804429,AppleSupport,False,Wed Nov 22 02:08:28 +0000 2017,"@782222 Thanks for reaching out, we're here to help you find the right solution to this issue. Please send us a DM and we'll look further into this issue together. https://t.co/GDrqU2kzhr",,2804430
2804430,782222,True,Wed Nov 22 02:01:41 +0000 2017,@AppleSupport I am having an issue with my display. Green line keeps coming up randomly. Restore and set up as new did not fix the issue. Help!! https://t.co/y2QCVtJHmj,2804429,
2804436,AppleSupport,False,Wed Nov 22 02:04:26 +0000 2017,@176772 We're happy to offer our assistance with any concerns with the Mail app. Could you let us know what you're experiencing?,,2804437
2804437,176772,True,Wed Nov 22 02:00:11 +0000 2017,Is the Mail app on the iPhone and macbook giving anyone else issues the last week or so? Gmail app is working smooth. @AppleSupport 🤔,2804436,
1386562,442635,True,Tue Oct 31 20:46:36 +0000 2017,@AppleSupport It won’t show my reminders lists either.,,1386561
1386563,442635,True,Tue Oct 31 20:44:57 +0000 2017,@AppleSupport  https://t.co/4gXdV3DxpW,,1386561
1386564,442635,True,Tue Oct 31 20:44:48 +0000 2017,@AppleSupport  https://t.co/lhO4zIVpkU,,1386561
2812646,AppleSupport,False,Mon Nov 27 01:13:30 +0000 2017,@784266 Thanks for reaching out. Please DM us and let us know the exact unexpected behavior you're referring to. We're glad to help in any way we can. https://t.co/GDrqU22YpT,2812647,2812648
2812647,784266,True,Mon Nov 27 08:24:06 +0000 2017,@AppleSupport 1+2+3=24,2812649,2812646
2812648,784266,True,Mon Nov 27 01:08:52 +0000 2017,Wtf @115858 - how have you still not fixed the animation/touch lockout problem in the calculator app on 11.1.2?,2812646,
2814612,AppleSupport,False,Mon Nov 27 02:19:30 +0000 2017,"@784703 Congratulations on your new iPhone 8. We’re here every step of the way. Are you getting a message prompt when restoring it using iTunes? If so, what does it say?",2814613,2814614
2814613,784703,True,Mon Nov 27 02:35:04 +0000 2017,"@AppleSupport It comes up with an error message... I'm thinking since my phone currently said ""disabled"" it wouldn't read it via iTunes",2814615,2814612
2814615,784703,True,Mon Nov 27 02:36:39 +0000 2017,@AppleSupport  https://t.co/Ei0RwKNQJI,2814616,2814613
2814616,AppleSupport,False,Mon Nov 27 02:50:31 +0000 2017,"@784703 Got it, thanks for clarifying that for us. Next, we'd like to have you take a look at the steps listed in this article under ""Erase your device with recovery mode to remove your passcode"" and DM us if you still receive an error: https://t.co/F1QfwW1u1N https://t.co/GDrqU22YpT",,2814615
2814614,784703,True,Mon Nov 27 02:11:11 +0000 2017,@AppleSupport I bought a new iPhone 8 today and must've not put the passcode I thought I did and I'm locked out... trying to restore with iTunes but it doesn't seem to be working. Have been doing this for 2 hours now &amp; ready to chuck phone across the room 😭😭,2814612,
2816957,AppleSupport,False,Sat Nov 11 17:06:00 +0000 2017,"@785264 We can help solve those keyboard issues. Which version of iOS are you using? You can check at Settings &gt; General &gt; About. If you aren't on iOS 11.1.1, backup with these steps: https://t.co/4f8hwT5to6, then update and let us know in DM if that still happens. https://t.co/GDrqU22YpT",,2816958
2816958,785264,True,Sat Nov 11 12:54:02 +0000 2017,@115858 @AppleSupport pls fix the I️ glitch,2816957,
2817198,AppleSupport,False,Mon Nov 27 04:08:27 +0000 2017,"@653111 We want you to enjoy your iPhone X and we're happy to do everything we can to help. To start, please DM us with the exact iOS version you're using and the country where you're located. You can find the iOS version by going to Settings &gt; General &gt; About. https://t.co/GDrqU22YpT",,2817199
2817199,653111,True,Mon Nov 27 03:54:53 +0000 2017,The battery on this #iPhoneX is really basura! It takes forever to fully charge! N I’m not gonna get on the sensitivity of the screen 🙄 don’t let it be too cold or windy out because you will not be able to properly navigate the phone or type anything 😒 @115858 do better please!,2817198,
2817478,AppleSupport,False,Sat Nov 11 17:37:55 +0000 2017,"@785403 We're more than happy to help you with this. First, we want to check a couple of settings. Do you have auto-brightness turned on in Settings &gt; General &gt; Accessibility &gt; Display Accommodations? Let us know in DM and we'll get started. https://t.co/GDrqU22YpT",,2817479
2817479,785403,True,Sat Nov 11 13:45:27 +0000 2017,"@AppleSupport for a while now, even on 100% brightness, my 7 Plus sometimes suddenly ramps up the luminosity even more and it makes all the colors look washed out. What’s this?",2817478,
2817860,AppleSupport,False,Mon Nov 27 04:18:00 +0000 2017,@785476 We'd be happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,,2817861
2817861,785476,True,Mon Nov 27 03:59:58 +0000 2017,If my phone vibrates one more time with no notification I’m going to go back to android.. okay that’s a lie but wtf @115858,2817860,
2831812,AppleSupport,False,Mon Nov 27 13:18:28 +0000 2017,@788460 Thanks for reaching out. We'd be happy to help with your photos. Let's move over to DM to troubleshoot further. Let us know your iOS version. https://t.co/GDrqU22YpT,,2831813
2831813,788460,True,Mon Nov 27 04:25:34 +0000 2017,@AppleSupport @105153 I am backed up everything before I had gotten a new phone and then I lost his new phone which was an iPhone eight and then I got a new phone through insurance and I tried using the back up to get my 2000 photos and then apparently the back up did not work and I lost all my photos,2831812,2831814
2831814,AppleSupport,False,Sun Nov 26 23:24:29 +0000 2017,@105153 We want to help out with any issues you’re experiencing. Can you provide us some more details about what’s going on? Which exact iOS version are you running? We’ll work with you in DM towards a resolution. https://t.co/GDrqU22YpT,2831813,
2836392,AppleSupport,False,Sun Nov 12 18:35:00 +0000 2017,"@661442 You'd have to consult with the Apple Authorized Service Provider about the price for the battery replacement. As for the error you're seeing, to be clear: do you also get this error when using cellular data? Let us know in DM. https://t.co/GDrqU22YpT",,2836393
2836393,661442,True,Sun Nov 12 15:13:03 +0000 2017,"@AppleSupport I have an iPhone SE which is now a year and a month old.. And now needs a battery replacement.. The Apple service centre quotes 7,500 Indian Rupees which is half the current retail price in India just for battery replacement 😑.   Seriously?? @AppleSupport",2836392,
